id,session,Gender,Spectacles,Facial_Hair,Pose,Emotion,combined_labels
1195,2007-12-13_11-25-30,1,1,1,0,0,1_1_1_0_0
1197,2007-12-04_16-08-04,1,0,0,0,0,1_0_0_0_0
1208,2007-12-04_15-44-41,1,0,0,0,1,1_0_0_0_1
1211,2009-03-14_14-55-24,1,0,1,0,0,1_0_1_0_0
1217,2007-12-05_16-11-00,1,1,1,0,0,1_1_1_0_0
1220,2007-12-06_11-24-35,1,1,1,0,0,1_1_1_0_0
1221,2007-12-04_10-00-52,1,0,1,0,0,1_0_1_0_0
1222,2009-02-18_17-07-38,1,1,0,0,0,1_1_0_0_0
2006,2008-06-10_16-13-25,1,1,1,0,0,1_1_1_0_0
2007,2008-05-23_16-01-55,0,0,0,0,1,0_0_0_0_1
2008,2008-06-12_07-49-31,0,1,0,0,1,0_1_0_0_1
2010,2008-03-03_12-20-01,0,0,0,0,1,0_0_0_0_1
2012,2008-04-17_11-31-22,1,1,1,0,0,1_1_1_0_0
2014,2008-03-27_07-36-57,1,1,0,0,0,1_1_0_0_0
2017,2008-03-05_11-22-35,1,0,0,0,0,1_0_0_0_0
2021,2008-04-03_14-58-31,1,0,0,0,1,1_0_0_0_1
2034,2008-02-22_14-02-08,1,1,0,0,0,1_1_0_0_0
2035,2008-04-03_16-48-40,1,1,0,0,0,1_1_0_0_0
2040,2008-03-18_16-46-16,1,0,0,0,0,1_0_0_0_0
2042,2008-03-07_08-19-31,1,0,0,0,0,1_0_0_0_0
2050,2008-02-21_18-02-55,1,0,0,0,0,1_0_0_0_0
2057,2008-03-04_16-28-42,1,0,0,0,0,1_0_0_0_0
2061,2008-04-17_20-38-29,1,0,0,0,0,1_0_0_0_0
2062,2008-06-12_08-02-26,1,0,0,0,1,1_0_0_0_1
2063,2008-05-22_10-58-53,1,1,1,0,0,1_1_1_0_0
2065,2008-02-18_11-16-20,1,1,0,0,0,1_1_0_0_0
2071,2008-03-02_10-33-01,1,0,1,0,0,1_0_1_0_0
2075,2008-02-26_12-54-03,1,1,0,0,0,1_1_0_0_0
2081,2008-02-20_12-48-29,1,0,0,0,0,1_0_0_0_0
2085,2008-04-30_16-57-42,1,1,0,0,0,1_1_0_0_0
2086,2008-04-18_08-52-16,1,0,0,0,0,1_0_0_0_0
2087,2008-04-15_18-08-55,1,0,0,0,0,1_0_0_0_0
2097,2008-06-07_15-00-45,1,0,1,0,0,1_0_1_0_0
2117,2008-03-04_12-53-08,0,0,0,0,0,0_0_0_0_0
2118,2008-03-11_13-41-00,1,1,0,0,0,1_1_0_0_0
2122,2008-03-07_10-50-39,1,0,0,0,0,1_0_0_0_0
2128,2008-02-21_18-52-49,1,0,1,0,0,1_0_1_0_0
2132,2008-05-30_10-53-56,0,1,0,0,0,0_1_0_0_0
2136,2008-02-29_09-25-18,1,1,0,0,0,1_1_0_0_0
2140,2008-03-18_19-15-27,1,0,0,0,0,1_0_0_0_0
2142,2008-03-28_11-44-35,1,0,0,0,1,1_0_0_0_1
2150,2008-02-20_17-01-55,0,0,0,1,1,0_0_0_1_1
2153,2008-05-22_12-15-27,0,0,0,0,0,0_0_0_0_0
2156,2008-02-18_15-34-12,1,1,0,0,0,1_1_0_0_0
2157,2008-04-02_15-45-22,1,0,0,0,1,1_0_0_0_1
2177,2007-12-07_09-12-24,1,0,1,0,0,1_0_1_0_0
2181,2007-12-05_11-01-52,0,0,0,0,0,0_0_0_0_0
2184,2007-12-04_12-49-15,1,0,1,0,0,1_0_1_0_0
2185,2007-12-04_12-21-35,1,0,0,0,1,1_0_0_0_1
2189,2007-12-04_09-56-21,1,0,0,0,1,1_0_0_0_1
2191,2007-12-04_09-16-48,0,0,0,0,0,0_0_0_0_0
2193,2007-12-07_13-24-38,1,0,0,0,0,1_0_0_0_0
2202,2007-12-11_16-28-01,1,0,1,0,0,1_0_1_0_0
2203,2007-12-06_14-08-15,1,1,1,0,0,1_1_1_0_0
2204,2007-12-04_12-50-08,1,0,0,0,1,1_0_0_0_1
2205,2007-12-06_14-08-51,1,0,0,0,0,1_0_0_0_0
2210,2007-12-07_10-38-53,1,0,1,0,1,1_0_1_0_1
2216,2007-12-04_14-09-33,0,0,0,0,0,0_0_0_0_0
2220,2007-12-04_12-50-01,1,1,0,0,0,1_1_0_0_0
2225,2007-12-07_10-48-38,1,1,0,0,1,1_1_0_0_1
2226,2007-12-05_12-04-58,1,0,0,0,1,1_0_0_0_1
2228,2007-12-04_12-49-25,1,1,0,0,0,1_1_0_0_0
